primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,class_name,inat_taxon_id,author,license,rating,url,filename,collection
bbwduc,[],"['call', ' flight call']",28.5785,-80.9961,Dendrocygna autumnalis,Black-bellied Whistling Duck,Aves,6893.0,Paul Marvin,by-nc-sa,3.0,https://xeno-canto.org/172913/download,train_audio/bbwduc/XC172913.ogg,XC
chobla1,[],"['begging call', ' call']",-20.5887,-51.8513,Gnorimopsar chopi,Chopi Blackbird,Aves,10723.0,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/534154/download,train_audio/chobla1/XC534154.ogg,XC
socfly1,['batbel1'],['call'],-12.5834,-41.3667,Myiozetetes similis,Social Flycatcher,Aves,16842.0,Jeremy Minns,by-nc-sa,3.5,https://xeno-canto.org/82280/download,train_audio/socfly1/XC82280.ogg,XC
compot1,[],[],-2.9657,-60.739,Nyctibius griseus,Common Potoo,Aves,19667.0,providenceplus,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1214071.wav?1727459357,train_audio/compot1/iNat1214071.ogg,iNat
rufhor2,[],[],-31.6547,-60.7234,Furnarius rufus,Rufous Hornero,Aves,11275.0,Gustavo Fernando Durán,cc-by-nc-sa,0.0,https://static.inaturalist.org/sounds/271234.mp3?1625844696,train_audio/rufhor2/iNat271234.ogg,iNat
relser1,[],['call'],-22.3328,-42.5804,Cariama cristata,Red-legged Seriema,Aves,14.0,Bobby Wilcox,by-nc-sa,5.0,https://xeno-canto.org/388100/download,train_audio/relser1/XC388100.ogg,XC
sibtan2,[],['call'],-3.0936,-78.3951,Ramphocelus carbo,Silver-beaked Tanager,Aves,10056.0,Leonardo Ordóñez-Delgado,by-nc-sa,5.0,https://xeno-canto.org/174356/download,train_audio/sibtan2/XC174356.ogg,XC
compau,[],['song'],4.3299,-74.4943,Nyctidromus albicollis,Pauraque,Aves,19627.0,Sergio Chaparro-Herrera,by-nc-sa,4.0,https://xeno-canto.org/389372/download,train_audio/compau/XC389372.ogg,XC
yecmac,[],"['flight call', ' flight calls of pair']",-23.758,-64.851,Primolius auricollis,Golden-collared Macaw,Aves,73272.0,Niels Krabbe,by-nc-sa,5.0,https://xeno-canto.org/29112/download,train_audio/yecmac/XC29112.ogg,XC
astcra1,[],['song'],-16.5728,-49.3122,Mustelirallus albicollis,Ash-throated Crake,Aves,508907.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,3.0,https://xeno-canto.org/421052/download,train_audio/astcra1/XC421052.ogg,XC
strcuc1,[],['song'],-9.2856,-50.0142,Tapera naevia,Striped Cuckoo,Aves,1989.0,Dante Buzzetti,by-nc-sa,5.0,https://xeno-canto.org/799751/download,train_audio/strcuc1/XC799751.ogg,XC
oliwoo1,[],"['call', ' song']",17.1573,-94.7761,Sittasomus griseicapillus,Olivaceous Woodcreeper,Aves,11511.0,Alán Palacios,by-nc-sa,5.0,https://xeno-canto.org/694428/download,train_audio/oliwoo1/XC694428.ogg,XC
watjac1,[],['song'],5.3131,-71.3681,Jacana jacana,Wattled Jacana,Aves,4580.0,Oscar Humberto Marín Gómez &amp; Juan Pablo López,by-nc-sa,3.0,https://xeno-canto.org/244976/download,train_audio/watjac1/XC244976.ogg,XC
chbmoc1,[],['song'],-26.7166,-49.4856,Mimus saturninus,Chalk-browed Mockingbird,Aves,14878.0,Douglas Meyer,by-nc-sa,5.0,https://xeno-canto.org/294755/download,train_audio/chbmoc1/XC294755.ogg,XC
sobtyr1,[],[],-27.2323,-49.7252,Camptostoma obsoletum,Southern Beardless Tyrannulet,Aves,16972.0,Paulo A. Peiker,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1730090.mp3?1767310578,train_audio/sobtyr1/iNat1730090.ogg,iNat
orwpar,['baymac'],['song'],10.469,-66.8362,Amazona amazonica,Orange-winged Amazon,Aves,18982.0,Rafael Gianni,by-nc-sa,4.5,https://xeno-canto.org/502281/download,train_audio/orwpar/XC502281.ogg,XC
1176823,[],[],-35.0179,-57.8639,Leptodactylus luctator,Wrestler Frog,Amphibia,1176823.0,Nadia Bach,cc-by-nc,0.0,https://static.inaturalist.org/sounds/188986.mp3?1618615563,train_audio/1176823/iNat188986.ogg,iNat
roahaw,[],['song'],-15.5598,-47.7522,Rupornis magnirostris,Roadside Hawk,Aves,201041.0,Fernanda Fernandex,by-nc-sa,4.0,https://xeno-canto.org/922187/download,train_audio/roahaw/XC922187.ogg,XC
sobtyr1,"['yecpar', 'chobla1']","['call', ' song']",-14.625,-49.0051,Camptostoma obsoletum,Southern Beardless Tyrannulet,Aves,16972.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/419304/download,train_audio/sobtyr1/XC419304.ogg,XC
souant1,[],"['song', ' batido de asas (estalo)']",-16.8402,-49.3158,Corythopis delalandi,Southern Antpipit,Aves,17264.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/607982/download,train_audio/souant1/XC607982.ogg,XC
limpki,[],[],28.5787,-81.2442,Aramus guarauna,Limpkin,Aves,7.0,Yoliany Maceiras,cc-by,0.0,https://static.inaturalist.org/sounds/586994.m4a?1674307788,train_audio/limpki/iNat586994.ogg,iNat
whbwar2,[],['song'],-25.8667,-54.1667,Myiothlypis leucoblephara,White-browed Warbler,Aves,201224.0,Franco Vushurovich,by-nc-sa,5.0,https://xeno-canto.org/486974/download,train_audio/whbwar2/XC486974.ogg,XC
sobcac1,[],['song'],-20.2425,-56.3636,Cacicus solitarius,Solitary Cacique,Aves,10365.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/461421/download,train_audio/sobcac1/XC461421.ogg,XC
greani1,['grekis'],"['alarm call', ' call', ' flight call', ' son']",-16.6422,-49.2945,Crotophaga major,Greater Ani,Aves,1970.0,Nunes D´Acosta,by-nc-sa,2.5,https://xeno-canto.org/711976/download,train_audio/greani1/XC711976.ogg,XC
strcuc1,[],['song'],-9.661,-37.412,Tapera naevia,Striped Cuckoo,Aves,1989.0,pedrotêia,by-nc-sa,5.0,https://xeno-canto.org/114965/download,train_audio/strcuc1/XC114965.ogg,XC
grasal3,[],[],-22.8691,-64.7054,Saltator coerulescens,Bluish-grey Saltator,Aves,9850.0,María Fernanda Goracy,cc-by-nc,0.0,https://static.inaturalist.org/sounds/807886.m4a?1694048345,train_audio/grasal3/iNat807886.ogg,iNat
bncfly,[],[],32.1524,-110.4523,Myiarchus tyrannulus,Brown-crested Flycatcher,Aves,16016.0,Sam Darmstadt,cc-by-nc,0.0,https://static.inaturalist.org/sounds/395747.wav?1650173592,train_audio/bncfly/iNat395747.ogg,iNat
batbel1,[],[],-23.5432,-46.6373,Procnias nudicollis,Bare-throated Bellbird,Aves,8854.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/535235.m4a?1663089591,train_audio/batbel1/iNat535235.ogg,iNat
greela,[],['call'],16.87,-93.12,Myiopagis viridicata,Greenish Elaenia,Aves,16892.0,Paul van Els,by-nc-sa,4.0,https://xeno-canto.org/147116/download,train_audio/greela/XC147116.ogg,XC
rumfly1,"['picpig2', 'saffin', 'yecpar']","['call', ' song']",-16.5631,-49.285,Myiozetetes cayanensis,Rusty-margined Flycatcher,Aves,16833.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/746475/download,train_audio/rumfly1/XC746475.ogg,XC
greela,[],"['song', ' morning song']",-20.7882,-51.703,Myiopagis viridicata,Greenish Elaenia,Aves,16892.0,Fernando Igor de Godoy,by-nc-sa,5.0,https://xeno-canto.org/304367/download,train_audio/greela/XC304367.ogg,XC
gycwor1,[],[],-23.4822,-46.5143,Aramides cajaneus,Grey-cowled Wood Rail,Aves,513889.0,Luciano Bernardes,cc-by-nc,0.0,https://static.inaturalist.org/sounds/340689.mp3?1640563658,train_audio/gycwor1/iNat340689.ogg,iNat
compot1,[],['song'],-26.6291,-55.6646,Nyctibius griseus,Common Potoo,Aves,19667.0,Guillermo Menéndez (gmmv80),by-nc-sa,4.0,https://xeno-canto.org/447764/download,train_audio/compot1/XC447764.ogg,XC
bobfly1,['grekis'],"['song', ' agitated song']",-0.472,-76.459,Megarynchus pitangua,Boat-billed Flycatcher,Aves,16737.0,John V. Moore,by-nc-sa,4.5,https://xeno-canto.org/258985/download,train_audio/bobfly1/XC258985.ogg,XC
rubthr1,[],[],-34.7853,-55.4203,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,danimeneses,cc-by-nc,0.0,https://static.inaturalist.org/sounds/157330.m4a?1609944371,train_audio/rubthr1/iNat157330.ogg,iNat
crebec1,['whtdov'],['call'],-16.0538,-49.604,Pachyramphus validus,Crested Becard,Aves,8681.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/1016162/download,train_audio/crebec1/XC1016162.ogg,XC
socfly1,[],[],15.5633,-88.0009,Myiozetetes similis,Social Flycatcher,Aves,16842.0,Francisco Dubón,cc-by-nc,0.0,https://static.inaturalist.org/sounds/64615.mp3?1585419147,train_audio/socfly1/iNat64615.ogg,iNat
compot1,[],['song'],-0.4714,-76.4603,Nyctibius griseus,Common Potoo,Aves,19667.0,Ron Overholtz,by-nc-sa,4.0,https://xeno-canto.org/709077/download,train_audio/compot1/XC709077.ogg,XC
ashgre1,['rutjac1'],['call'],-16.5631,-49.285,Hylophilus pectoralis,Ashy-headed Greenlet,Aves,17431.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/556102/download,train_audio/ashgre1/XC556102.ogg,XC
roahaw,[],['call'],-22.1816,-44.6453,Rupornis magnirostris,Roadside Hawk,Aves,201041.0,Ricardo José Mitidieri,by-nc-sa,4.0,https://xeno-canto.org/255046/download,train_audio/roahaw/XC255046.ogg,XC
soulap1,[],[],-22.4084,-45.4344,Vanellus chilensis,Southern Lapwing,Aves,4867.0,Miguel A. Paixão,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1456183.m4a?1747001544,train_audio/soulap1/iNat1456183.ogg,iNat
yeofly1,"['yecpar', 'grekis']",['song'],-16.5631,-49.285,Tolmomyias sulphurescens,Yellow-olive Flatbill,Aves,16567.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/713697/download,train_audio/yeofly1/XC713697.ogg,XC
sofspi1,[],['song'],-6.1802,-50.2968,Synallaxis frontalis,Sooty-fronted Spinetail,Aves,10996.0,GABRIEL LEITE,by-nc-sa,4.0,https://xeno-canto.org/119000/download,train_audio/sofspi1/XC119000.ogg,XC
barant1,[],['song'],-23.7629,-53.8803,Thamnophilus doliatus,Barred Antshrike,Aves,15764.0,Luiz C.  Silva,by-nc-sa,5.0,https://xeno-canto.org/685844/download,train_audio/barant1/XC685844.ogg,XC
yecpar,['baymac'],['song'],-17.1888,-48.7335,Brotogeris chiriri,Yellow-chevroned Parakeet,Aves,19215.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/737435/download,train_audio/yecpar/XC737435.ogg,XC
rubthr1,[],['song'],-31.7458,-52.2259,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,Fernando Jacobs,by-nc-sa,3.0,https://xeno-canto.org/289116/download,train_audio/rubthr1/XC289116.ogg,XC
varant1,['picpig2'],"['call', ' song']",-23.5231,-47.5004,Thamnophilus caerulescens,Variable Antshrike,Aves,15757.0,rafarrinho,by-nc-sa,3.5,https://xeno-canto.org/1064765/download,train_audio/varant1/XC1064765.ogg,XC
bobfly1,[],[],11.2947,-74.1042,Megarynchus pitangua,Boat-billed Flycatcher,Aves,16737.0,Mauricio Álvarez-Rebolledo,by-nc-sa,4.0,https://xeno-canto.org/525048/download,train_audio/bobfly1/XC525048.ogg,XC
banana,['yeofly1'],['song'],4.5646,-74.9392,Coereba flaveola,Bananaquit,Aves,10199.0,Yair Guillermo Molina Martínez.,by-nc-sa,3.5,https://xeno-canto.org/520548/download,train_audio/banana/XC520548.ogg,XC
greela,[],[],15.9758,-96.5317,Myiopagis viridicata,Greenish Elaenia,Aves,16892.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/580598.mp3?1672757529,train_audio/greela/iNat580598.ogg,iNat
baymac,[],[],-18.0823,-46.6337,Ara ararauna,Blue-and-yellow Macaw,Aves,19018.0,Eli Vieira,cc-by-nc,0.0,https://static.inaturalist.org/sounds/30526.mp3?1548397703,train_audio/baymac/iNat30526.ogg,iNat
yecpar,[],[],-34.5334,-58.5647,Brotogeris chiriri,Yellow-chevroned Parakeet,Aves,19215.0,Nehuen Carbonell,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1652013.mp3?1759095449,train_audio/yecpar/iNat1652013.ogg,iNat
compot1,[],[],-27.4269,-55.9467,Nyctibius griseus,Common Potoo,Aves,19667.0,RAP,cc-by,0.0,https://static.inaturalist.org/sounds/48995.mp3?1571770296,train_audio/compot1/iNat48995.ogg,iNat
scther1,[],['flight call'],-22.3926,-42.3662,Phaethornis eurynome,Scale-throated Hermit,Aves,5622.0,Ricardo José Mitidieri,by-nc-sa,4.0,https://xeno-canto.org/375208/download,train_audio/scther1/XC375208.ogg,XC
pabspi1,[],[],-31.485,-61.0056,Synallaxis albescens,Pale-breasted Spinetail,Aves,10999.0,Pablo H Capovilla,cc-by,0.0,https://static.inaturalist.org/sounds/289651.wav?1628548909,train_audio/pabspi1/iNat289651.ogg,iNat
rufcas2,['undtin1'],['call'],-16.0781,-50.218,Casiornis rufus,Rufous Casiornis,Aves,17102.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/857485/download,train_audio/rufcas2/XC857485.ogg,XC
yecpar,[],[],-17.9106,-63.1586,Brotogeris chiriri,Yellow-chevroned Parakeet,Aves,19215.0,Carlos Justiniano Parada,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1437829.mp3?1746294477,train_audio/yecpar/iNat1437829.ogg,iNat
22967,[],[],-25.9193,-54.5749,Leptodactylus elenae,Marbled White-lipped Frog,Amphibia,22967.0,B Howe,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1697350.m4a?1763503395,train_audio/22967/iNat1697350.ogg,iNat
pirfly1,"['strcuc1', 'socfly1', 'whtdov', 'yeofly1']",['song'],15.5927,-92.8492,Legatus leucophaius,Piratic Flycatcher,Aves,17312.0,Richard E. Webster,by-nc-sa,3.5,https://xeno-canto.org/333930/download,train_audio/pirfly1/XC333930.ogg,XC
gycwor1,[],[],-34.4223,-57.583,Aramides cajaneus,Grey-cowled Wood Rail,Aves,513889.0,Liu Idárraga Orozco,cc-by-nc,0.0,https://static.inaturalist.org/sounds/22610.wav?1528041796,train_audio/gycwor1/iNat22610.ogg,iNat
bbwduc,[],['flight call'],5.3131,-71.3681,Dendrocygna autumnalis,Black-bellied Whistling Duck,Aves,6893.0,Oscar Humberto Marín Gómez &amp; Juan Pablo López,by-nc-sa,4.0,https://xeno-canto.org/244928/download,train_audio/bbwduc/XC244928.ogg,XC
shcfly1,[],['song'],4.782,-71.774,Myiarchus ferox,Short-crested Flycatcher,Aves,16006.0,Oswaldo Cortes,by-nc-sa,4.0,https://xeno-canto.org/115509/download,train_audio/shcfly1/XC115509.ogg,XC
saffin,[],[],-34.5806,-58.4659,Sicalis flaveola,Saffron Finch,Aves,9864.0,Naelin,cc-by,0.0,https://static.inaturalist.org/sounds/894127.wav?1707622422,train_audio/saffin/iNat894127.ogg,iNat
brnowl,[],[],33.7947,-117.7497,Tyto furcata,American Barn Owl,Aves,1578502.0,Kyle Eaton,cc-by,0.0,https://static.inaturalist.org/sounds/639186.mp3?1681178849,train_audio/brnowl/iNat639186.ogg,iNat
shcfly1,['yebela1'],['song'],-22.4508,-42.7735,Myiarchus ferox,Short-crested Flycatcher,Aves,16006.0,Jerome Fischer,by-nc-sa,4.5,https://xeno-canto.org/279501/download,train_audio/shcfly1/XC279501.ogg,XC
compot1,[],['song'],-14.3834,-40.2001,Nyctibius griseus,Common Potoo,Aves,19667.0,Ciro Albano,by-nc-sa,5.0,https://xeno-canto.org/551367/download,train_audio/compot1/XC551367.ogg,XC
limpki,[],[],29.3663,-95.6066,Aramus guarauna,Limpkin,Aves,7.0,Eric Carpenter,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1289569.mp3?1737410541,train_audio/limpki/iNat1289569.ogg,iNat
watjac1,[],"['call', ' calls (2 types)']",-0.601,-75.244,Jacana jacana,Wattled Jacana,Aves,4580.0,John V. Moore,by-nc-sa,5.0,https://xeno-canto.org/257493/download,train_audio/watjac1/XC257493.ogg,XC
larela1,"['yecpar', 'barant1']","['call', ' song']",-16.5728,-49.3122,Elaenia spectabilis,Large Elaenia,Aves,16734.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/1070606/download,train_audio/larela1/XC1070606.ogg,XC
baffal1,[],['call'],-23.6541,-45.8897,Micrastur ruficollis,Barred Forest-Falcon,Aves,4699.0,Rafael Lima,by-nc-sa,3.0,https://xeno-canto.org/770865/download,train_audio/baffal1/XC770865.ogg,XC
greyel,[],[],35.4609,-93.0434,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,Coley Optera,cc-by-nc,0.0,https://static.inaturalist.org/sounds/838956.wav?1698622631,train_audio/greyel/iNat838956.ogg,iNat
pabspi1,[],[],-20.2156,-46.4789,Synallaxis albescens,Pale-breasted Spinetail,Aves,10999.0,Luciano Bernardes,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1145108.mp3?1722109111,train_audio/pabspi1/iNat1145108.ogg,iNat
greyel,[],[],46.3458,-84.0878,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,Trent Massey,cc-by-nc,0.0,https://static.inaturalist.org/sounds/681016.mp3?1683229830,train_audio/greyel/iNat681016.ogg,iNat
burowl,[],['song'],-31.4503,-60.9195,Athene cunicularia,Burrowing Owl,Aves,19975.0,Sebastián Horacio Alvarado,by-nc-sa,3.0,https://xeno-canto.org/619179/download,train_audio/burowl/XC619179.ogg,XC
rubthr1,[],['call'],-23.5334,-64.5501,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,Niels Krabbe,by-nc-sa,3.0,https://xeno-canto.org/32481/download,train_audio/rubthr1/XC32481.ogg,XC
redjun,[],['call'],1.3138,103.8159,Gallus gallus,Red Junglefowl,Aves,882.0,Chi-Hsuan Shao,by-nc-sa,5.0,https://xeno-canto.org/978471/download,train_audio/redjun/XC978471.ogg,XC
greyel,[],[],39.0286,-87.0888,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,Nathaniel Sharp,cc-by-nc,0.0,https://static.inaturalist.org/sounds/357474.wav?1644888294,train_audio/greyel/iNat357474.ogg,iNat
gilhum1,[],['song'],-21.4918,-56.4032,Hylocharis chrysura,Gilded Hummingbird,Aves,5979.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,3.0,https://xeno-canto.org/461391/download,train_audio/gilhum1/XC461391.ogg,XC
brnowl,[],[],33.0442,-117.231,Tyto furcata,American Barn Owl,Aves,1578502.0,Caitlin Curry,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1050457.wav?1716254613,train_audio/brnowl/iNat1050457.ogg,iNat
houspa,[],[],54.6321,39.7146,Passer domesticus,House Sparrow,Aves,13858.0,Daria Kolobova,cc-by-nc,0.0,https://static.inaturalist.org/sounds/629454.wav?1680386682,train_audio/houspa/iNat629454.ogg,iNat
grasal3,[],['song'],-0.917,-77.8,Saltator coerulescens,Bluish-grey Saltator,Aves,9850.0,Paul Coopmans,by-nc-sa,5.0,https://xeno-canto.org/264849/download,train_audio/grasal3/XC264849.ogg,XC
osprey,[],"['alarm call', ' call']",45.4786,-122.6545,Pandion haliaetus,Osprey,Aves,116999.0,Thomas Magarian,by-nc-sa,4.0,https://xeno-canto.org/414080/download,train_audio/osprey/XC414080.ogg,XC
sofspi1,[],[],-7.9238,-35.165,Synallaxis frontalis,Sooty-fronted Spinetail,Aves,10996.0,Helio Lourencini,cc-by,0.0,https://static.inaturalist.org/sounds/196099.mp3?1619471815,train_audio/sofspi1/iNat196099.ogg,iNat
soulap1,[],[],-5.9307,-35.2235,Vanellus chilensis,Southern Lapwing,Aves,4867.0,Yby Naturalista,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1284337.m4a?1736663048,train_audio/soulap1/iNat1284337.ogg,iNat
bkhpar,[],[],27.4476,-82.4854,Aratinga nenday,Nanday Parakeet,Aves,367562.0,Mira,cc-by-nc,0.0,https://static.inaturalist.org/sounds/814209.m4a?1694967035,train_audio/bkhpar/iNat814209.ogg,iNat
varant1,[],[],-23.4444,-46.6281,Thamnophilus caerulescens,Variable Antshrike,Aves,15757.0,Luciano Bernardes,cc-by-nc,0.0,https://static.inaturalist.org/sounds/451076.mp3?1653522693,train_audio/varant1/iNat451076.ogg,iNat
rebscy1,[],['?'],6.6212,-73.5003,Campylorhamphus trochilirostris,Red-billed Scythebill,Aves,11201.0,Myornis,by-nc-sa,3.0,https://xeno-canto.org/62674/download,train_audio/rebscy1/XC62674.ogg,XC
gycwor1,[],[],-15.5502,-47.3352,Aramides cajaneus,Grey-cowled Wood Rail,Aves,513889.0,Pedro Van Kan,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1525854.m4a?1750022421,train_audio/gycwor1/iNat1525854.ogg,iNat
rubthr1,"['swtman1', 'pirfly1', 'eulfly1']",['song'],-23.5813,-45.492,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,Rodrigo Dela Rosa,by-nc-sa,3.5,https://xeno-canto.org/203427/download,train_audio/rubthr1/XC203427.ogg,XC
rubthr1,[],[],-27.0726,-48.9308,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,Jonas Franke Raupp,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1689244.mp3?1762616088,train_audio/rubthr1/iNat1689244.ogg,iNat
souscr1,[],[],-34.7648,-58.1194,Chauna torquata,Southern Screamer,Aves,6910.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/319768.wav?1634953979,train_audio/souscr1/iNat319768.ogg,iNat
trokin,[],['song'],-9.3153,-49.9383,Tyrannus melancholicus,Tropical Kingbird,Aves,16787.0,Dante Buzzetti,by-nc-sa,5.0,https://xeno-canto.org/669569/download,train_audio/trokin/XC669569.ogg,XC
coffal1,[],[],19.501,-105.0419,Micrastur semitorquatus,Collared Forest-Falcon,Aves,4698.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/586846.m4a?1674263735,train_audio/coffal1/iNat586846.ogg,iNat
camfli1,[],['song'],-31.7458,-65.0139,Colaptes campestris,Campo Flicker,Aves,18262.0,Franco Vushurovich,by-nc-sa,5.0,https://xeno-canto.org/682326/download,train_audio/camfli1/XC682326.ogg,XC
chobla1,[],"['call', ' subsong']",-27.5375,-55.7154,Gnorimopsar chopi,Chopi Blackbird,Aves,10723.0,Luis Seko Pradier,by-nc-sa,5.0,https://xeno-canto.org/1040160/download,train_audio/chobla1/XC1040160.ogg,XC
grekis,[],[],-23.9381,-46.9632,Pitangus sulphuratus,Great Kiskadee,Aves,16956.0,cliobr,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1625502.mp3?1757013830,train_audio/grekis/iNat1625502.ogg,iNat
saytan1,[],['call'],-13.3558,-47.2809,Thraupis sayaca,Sayaca Tanager,Aves,10293.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/789055/download,train_audio/saytan1/XC789055.ogg,XC
thlwre1,[],['song'],-0.537,-77.4248,Campylorhynchus turdinus,Thrush-like Wren,Aves,7480.0,Guy Kirwan,by-nc-sa,5.0,https://xeno-canto.org/394681/download,train_audio/thlwre1/XC394681.ogg,XC
greela,[],['call'],17.1456,-96.8322,Myiopagis viridicata,Greenish Elaenia,Aves,16892.0,Manuel Grosselet,by-nc-sa,5.0,https://xeno-canto.org/910980/download,train_audio/greela/XC910980.ogg,XC
plcjay1,[],"['call', ' falcon imitation?']",-22.8842,-48.4442,Cyanocorax chrysops,Plush-crested Jay,Aves,8484.0,Victor Antonelli,by-nc-sa,5.0,https://xeno-canto.org/447981/download,train_audio/plcjay1/XC447981.ogg,XC
osprey,[],['flight call'],24.5002,118.3935,Pandion haliaetus,Osprey,Aves,116999.0,Jerome Chie-Jen Ko,by-nc-sa,3.0,https://xeno-canto.org/599672/download,train_audio/osprey/XC599672.ogg,XC
houspa,[],[],43.0621,-2.1696,Passer domesticus,House Sparrow,Aves,13858.0,nataleiruarriz,cc-by-nc,0.0,https://static.inaturalist.org/sounds/623304.m4a?1679741501,train_audio/houspa/iNat623304.ogg,iNat
banana,[],[],9.3284,-82.2185,Coereba flaveola,Bananaquit,Aves,10199.0,JeffreyGammon,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1563529.mp3?1752188952,train_audio/banana/iNat1563529.ogg,iNat
limpki,[],['song'],-16.7581,-56.8764,Aramus guarauna,Limpkin,Aves,7.0,Eric DeFonso,by-nc-sa,5.0,https://xeno-canto.org/123627/download,train_audio/limpki/XC123627.ogg,XC
whbwar2,"['batbel1', 'rubthr1']","['call', ' song']",-24.2667,-48.4167,Myiothlypis leucoblephara,White-browed Warbler,Aves,201224.0,Rodrigo Dela Rosa,by-nc-sa,2.5,https://xeno-canto.org/161584/download,train_audio/whbwar2/XC161584.ogg,XC
coffal1,[],['call'],-28.6155,-49.5164,Micrastur semitorquatus,Collared Forest-Falcon,Aves,4698.0,João Gava Just,by-nc-sa,3.0,https://xeno-canto.org/190574/download,train_audio/coffal1/XC190574.ogg,XC
masgna1,[],['uncertain'],-27.3853,-55.9171,Polioptila dumicola,Masked Gnatcatcher,Aves,7509.0,Luisa,by-nc-sa,4.0,https://xeno-canto.org/957921/download,train_audio/masgna1/XC957921.ogg,XC
greyel,[],['call'],29.7776,-93.2776,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,Dan Lane,by-nc-sa,4.0,https://xeno-canto.org/237777/download,train_audio/greyel/XC237777.ogg,XC
compau,[],[],9.923,-84.1644,Nyctidromus albicollis,Pauraque,Aves,19627.0,lamocr,cc-by-nc,0.0,https://static.inaturalist.org/sounds/554160.wav?1666663152,train_audio/compau/iNat554160.ogg,iNat
sobcac1,[],[],-34.6967,-58.2711,Cacicus solitarius,Solitary Cacique,Aves,10365.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/541335.wav?1664151530,train_audio/sobcac1/iNat541335.ogg,iNat
compot1,[],['song'],5.2313,-52.8547,Nyctibius griseus,Common Potoo,Aves,19667.0,Yannick Wiegers,by-nc-sa,3.0,https://xeno-canto.org/934762/download,train_audio/compot1/XC934762.ogg,XC
greyel,[],[],32.6181,-111.5355,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,Tristan A. McKnight,cc-by,0.0,https://static.inaturalist.org/sounds/615745.m4a?1678951717,train_audio/greyel/iNat615745.ogg,iNat
linwoo1,[],[],19.2161,-104.6848,Dryocopus lineatus,Lineated Woodpecker,Aves,17858.0,Efraín Octavio Aguilar Pérez,cc-by-nc,0.0,https://static.inaturalist.org/sounds/163170.mp3?1612877121,train_audio/linwoo1/iNat163170.ogg,iNat
pirfly1,[],[],-12.5593,-70.1065,Legatus leucophaius,Piratic Flycatcher,Aves,17312.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/143972.mp3?1603158865,train_audio/pirfly1/iNat143972.ogg,iNat
